Block 0: res=ff, exp=ff
Block 36764: res=f6, exp=f6
Block 36765: res=ee, exp=ee
Block 36766: res=bc, exp=bc
Block 36767: res=c6, exp=c6
Block 36768: res=c5, exp=c5
Block 36769: res=a8, exp=a8
Block 36770: res=a6, exp=a6
Block 36771: res=ab, exp=ab
Block 36772: res=ad, exp=ad
Block 36773: res=94, exp=94
Block 36774: res=99, exp=99
Block 36775: res=90, exp=90
Block 36776: res=aa, exp=aa
Block 36777: res=9e, exp=9e
Block 36778: res=99, exp=99
Block 36779: res=81, exp=81
Block 36780: res=84, exp=84
Block 36781: res=a8, exp=a8
Block 36782: res=2f, exp=2f
Block 36783: res=5d, exp=5d
Block 36784: res=56, exp=56
Block 36785: res=50, exp=50
Block 36786: res=35, exp=35
Block 36787: res=a0, exp=a0
Block 36788: res=81, exp=81
Block 36789: res=61, exp=61
Block 36790: res=5e, exp=5e
Block 36791: res=ff, exp=ff
Block 36792: res=ed, exp=ed
Block 36793: res=fc, exp=fc
Block 36794: res=eb, exp=eb
Block 36795: res=96, exp=96
Block 36796: res=cf, exp=cf
Block 36797: res=91, exp=91
Block 36798: res=55, exp=55
Block 36799: res=d1, exp=d1
Block 36800: res=5f, exp=5f
Block 36801: res=2b, exp=2b
Block 36802: res=4d, exp=4d
Block 36803: res=60, exp=60
Block 36804: res=3f, exp=3f
Block 36805: res=1e, exp=1e
Block 36806: res=50, exp=50
Block 36807: res=bd, exp=bd
Block 36808: res=9f, exp=9f
Block 36809: res=89, exp=89
Block 36810: res=9d, exp=9d
Block 36811: res=ae, exp=ae
Block 36812: res=c5, exp=c5
Block 36813: res=b9, exp=b9
Block 36814: res=b8, exp=b8
Block 36815: res=ac, exp=ac
Block 36816: res=bc, exp=bc
Block 36817: res=a7, exp=a7
Block 36818: res=af, exp=af
Block 36819: res=a5, exp=a5
Block 36820: res=a3, exp=a3
Block 36821: res=9a, exp=9a
Block 36822: res=94, exp=94
Block 36823: res=a7, exp=a7
Block 36824: res=95, exp=95
Block 36825: res=ac, exp=ac
Block 36826: res=a6, exp=a6
Block 36827: res=ae, exp=ae
Block 36828: res=a5, exp=a5
Block 36829: res=93, exp=93
Block 36830: res=92, exp=92
Block 36831: res=bd, exp=bd
Block 36832: res=b8, exp=b8
Block 36833: res=b4, exp=b4
Block 36834: res=94, exp=94
Block 36835: res=a9, exp=a9
Block 36836: res=a8, exp=a8
Block 36837: res=b4, exp=b4
Block 36838: res=ab, exp=ab
Block 36839: res=9c, exp=9c
Block 36840: res=ce, exp=ce
Block 36841: res=a6, exp=a6
Block 36842: res=9a, exp=9a
Block 36843: res=9e, exp=9e
Block 36844: res=9f, exp=9f
Block 36845: res=a2, exp=a2
Block 36846: res=7f, exp=7f
Block 36847: res=cd, exp=cd
Block 36848: res=c6, exp=c6
Block 36849: res=d0, exp=d0
Block 36850: res=d2, exp=d2
Block 36851: res=da, exp=da
Block 36852: res=cf, exp=cf
Block 36853: res=c7, exp=c7
Block 36854: res=cf, exp=cf
Block 36855: res=c1, exp=c1
Block 36856: res=ca, exp=ca
Block 36857: res=c2, exp=c2
Block 36858: res=c5, exp=c5
Block 36859: res=c6, exp=c6
Block 36860: res=cf, exp=cf
Block 36861: res=c7, exp=c7
Block 36862: res=c0, exp=c0
Block 36863: res=ff, exp=ff
Block 36864: res=ff, exp=ff
Block 36865: res=87, exp=87
Block 36866: res=82, exp=82
Block 36867: res=69, exp=69
Block 36868: res=9b, exp=9b
Block 36869: res=6d, exp=6d
Block 36870: res=75, exp=75
Block 36871: res=5f, exp=5f
Block 36872: res=8d, exp=8d
Block 36873: res=8e, exp=8e
Block 36874: res=50, exp=50
Block 36875: res=74, exp=74
Block 36876: res=49, exp=49
Block 36877: res=82, exp=82
Block 36878: res=67, exp=67
Block 36879: res=b5, exp=b5
Block 36880: res=a6, exp=a6
Block 36881: res=ab, exp=ab
Block 36882: res=b4, exp=b4
Block 36883: res=a6, exp=a6
Block 36884: res=c0, exp=c0
Block 36885: res=be, exp=be
Block 36886: res=ba, exp=ba
Block 36887: res=bf, exp=bf
Block 36888: res=da, exp=da
Block 36889: res=ba, exp=ba
Block 36890: res=bf, exp=bf
Block 36891: res=ba, exp=ba
Block 36892: res=ae, exp=ae
Block 36893: res=b8, exp=b8
Block 36894: res=a6, exp=a6
Block 36895: res=a3, exp=a3
Block 36896: res=73, exp=73
Block 36897: res=69, exp=69
Block 36898: res=57, exp=57
Block 36899: res=64, exp=64
Block 36900: res=98, exp=98
Block 36901: res=73, exp=73
Block 36902: res=87, exp=87
Block 36903: res=93, exp=93
Block 36904: res=88, exp=88
Block 36905: res=82, exp=82
Block 36906: res=7d, exp=7d
Block 36907: res=9c, exp=9c
Block 36908: res=84, exp=84
Block 36909: res=8b, exp=8b
Block 36910: res=86, exp=86
Block 36911: res=37, exp=37
Block 36912: res=ff, exp=ff
Block 36913: res=ff, exp=ff
Block 36914: res=c7, exp=c7
Block 36915: res=ff, exp=ff
Block 36916: res=ff, exp=ff
Block 36917: res=ff, exp=ff
Block 36918: res=ff, exp=ff
Block 36919: res=28, exp=28
Block 36920: res=48, exp=48
Block 36921: res=55, exp=55
Block 36922: res=6f, exp=6f
Block 36923: res=6e, exp=6e
Block 36924: res=ff, exp=ff
Block 36925: res=1f, exp=1f
Block 36926: res=ff, exp=ff
Block 36927: res=ce, exp=ce
Block 36928: res=ba, exp=ba
Block 36929: res=84, exp=84
Block 36930: res=83, exp=83
Block 36931: res=ff, exp=ff
Block 36932: res=c4, exp=c4
Block 36933: res=15, exp=15
Block 36934: res=45, exp=45
Block 36935: res=40, exp=40
Block 36936: res=64, exp=64
Block 36937: res=8a, exp=8a
Block 36938: res=ca, exp=ca
Block 36939: res=ff, exp=ff
Block 36940: res=8f, exp=8f
Block 36941: res=76, exp=76
Block 36942: res=45, exp=45
Block 36943: res=81, exp=81
Block 36944: res=ff, exp=ff
Block 36945: res=ff, exp=ff
Block 36946: res=ff, exp=ff
Block 36947: res=ff, exp=ff
Block 36948: res=ff, exp=ff
Block 36949: res=4c, exp=4c
Block 36950: res=56, exp=56
Block 36951: res=5c, exp=5c
Block 36952: res=36, exp=36
Block 36953: res=5a, exp=5a
Block 36954: res=4d, exp=4d
Block 36955: res=86, exp=86
Block 36956: res=51, exp=51
Block 36957: res=2d, exp=2d
Block 36958: res=48, exp=48
Block 36959: res=59, exp=59
Block 36960: res=7b, exp=7b
Block 36961: res=2e, exp=2e
Block 36962: res=64, exp=64
Block 36963: res=05, exp=05
Block 36964: res=ff, exp=ff
Block 36965: res=ff, exp=ff
Block 36966: res=69, exp=69
Block 36967: res=ff, exp=ff
Block 36968: res=ff, exp=ff
Block 36969: res=de, exp=de
Block 36970: res=d5, exp=d5
Block 36971: res=d4, exp=d4
Block 36972: res=ff, exp=ff
Block 36973: res=ff, exp=ff
Block 36974: res=00, exp=00
Block 36975: res=63, exp=63
Block 36976: res=78, exp=78
Block 36977: res=92, exp=92
Block 36978: res=99, exp=99
Block 36979: res=a7, exp=a7
Block 36980: res=93, exp=93
Block 36981: res=9a, exp=9a
Block 36982: res=bd, exp=bd
Block 36983: res=8d, exp=8d
Block 36984: res=a0, exp=a0
Block 36985: res=ad, exp=ad
Block 36986: res=b1, exp=b1
Block 36987: res=a9, exp=a9
Block 36988: res=a8, exp=a8
Block 36989: res=c2, exp=c2
Block 36990: res=98, exp=98
Block 36991: res=b6, exp=b6
Block 36992: res=b5, exp=b5
Block 36993: res=de, exp=de
Block 36994: res=c7, exp=c7
Block 36995: res=a9, exp=a9
Block 36996: res=a6, exp=a6
Block 36997: res=b3, exp=b3
Block 36998: res=bd, exp=bd
Block 36999: res=c6, exp=c6
Block 37000: res=be, exp=be
Block 37001: res=b8, exp=b8
Block 37002: res=d3, exp=d3
Block 37003: res=cc, exp=cc
Block 37004: res=d3, exp=d3
Block 37005: res=b6, exp=b6
Block 37006: res=b1, exp=b1
Block 37007: res=a5, exp=a5
Block 37008: res=ad, exp=ad
Block 37009: res=c5, exp=c5
Block 37010: res=8a, exp=8a
Block 37011: res=8b, exp=8b
Block 37012: res=a1, exp=a1
Block 37013: res=8f, exp=8f
Block 37014: res=f5, exp=f5
Block 37015: res=89, exp=89
Block 37016: res=99, exp=99
Block 37017: res=ba, exp=ba
Block 37018: res=fa, exp=fa
Block 37019: res=cd, exp=cd
Block 37020: res=fe, exp=fe
Block 37021: res=f3, exp=f3
Block 37022: res=ce, exp=ce
Block 37023: res=bf, exp=bf
Block 37024: res=c4, exp=c4
Block 37025: res=a9, exp=a9
Block 37026: res=c4, exp=c4
Block 37027: res=c0, exp=c0
Block 37028: res=b5, exp=b5
Block 37029: res=a0, exp=a0
Block 37030: res=89, exp=89
Block 37031: res=a2, exp=a2
Block 37032: res=a5, exp=a5
Block 37033: res=7c, exp=7c
Block 37034: res=86, exp=86
Block 37035: res=a6, exp=a6
Block 37036: res=99, exp=99
Block 37037: res=89, exp=89
Block 37038: res=60, exp=60
Block 37039: res=93, exp=93
Block 37040: res=36, exp=36
Block 37041: res=58, exp=58
Block 37042: res=81, exp=81
Block 37043: res=7f, exp=7f
Block 37044: res=d5, exp=d5
Block 37045: res=77, exp=77
Block 37046: res=38, exp=38
Block 37047: res=b4, exp=b4
Block 37048: res=ff, exp=ff
Block 37049: res=ff, exp=ff
Block 37050: res=c0, exp=c0
Block 37051: res=c3, exp=c3
Block 37052: res=9f, exp=9f
Block 37053: res=ca, exp=ca
Block 37054: res=58, exp=58
Block 37055: res=9a, exp=9a
Block 37056: res=6a, exp=6a
Block 37057: res=34, exp=34
Block 37058: res=6c, exp=6c
Block 37059: res=57, exp=57
Block 37060: res=4a, exp=4a
Block 37061: res=2f, exp=2f
Block 37062: res=9e, exp=9e
Block 37063: res=c8, exp=c8
Block 37064: res=b1, exp=b1
Block 37065: res=9c, exp=9c
Block 37066: res=91, exp=91
Block 37067: res=b4, exp=b4
Block 37068: res=b2, exp=b2
Block 37069: res=ab, exp=ab
Block 37070: res=cd, exp=cd
Block 37071: res=b0, exp=b0
Block 37072: res=b3, exp=b3
Block 37073: res=9e, exp=9e
Block 37074: res=a8, exp=a8
Block 37075: res=a6, exp=a6
Block 37076: res=9d, exp=9d
Block 37077: res=c7, exp=c7
Block 37078: res=ae, exp=ae
Block 37079: res=a0, exp=a0
Block 37080: res=a7, exp=a7
Block 37081: res=96, exp=96
Block 37082: res=9d, exp=9d
Block 37083: res=ad, exp=ad
Block 37084: res=a7, exp=a7
Block 37085: res=a9, exp=a9
Block 37086: res=d4, exp=d4
Block 37087: res=9e, exp=9e
Block 37088: res=a9, exp=a9
Block 37089: res=98, exp=98
Block 37090: res=9b, exp=9b
Block 37091: res=a5, exp=a5
Block 37092: res=96, exp=96
Block 37093: res=8d, exp=8d
Block 37094: res=ab, exp=ab
Block 37095: res=c9, exp=c9
Block 37096: res=99, exp=99
Block 37097: res=90, exp=90
Block 37098: res=89, exp=89
Block 37099: res=92, exp=92
Block 37100: res=a6, exp=a6
Block 37101: res=84, exp=84
Block 37102: res=a8, exp=a8
Block 37103: res=c5, exp=c5
Block 37104: res=c2, exp=c2
Block 37105: res=c6, exp=c6
Block 37106: res=cc, exp=cc
Block 37107: res=c9, exp=c9
Block 37108: res=ce, exp=ce
Block 37109: res=c8, exp=c8
Block 37110: res=c0, exp=c0
Block 37111: res=c0, exp=c0
Block 37112: res=d0, exp=d0
Block 37113: res=cc, exp=cc
Block 37114: res=bf, exp=bf
Block 37115: res=bc, exp=bc
Block 37116: res=d3, exp=d3
Block 37117: res=c6, exp=c6
Block 37118: res=ce, exp=ce
Block 37119: res=ff, exp=ff
Block 37120: res=ff, exp=ff
Block 37121: res=89, exp=89
Block 37122: res=c9, exp=c9
Block 37123: res=8c, exp=8c
Block 37124: res=82, exp=82
Block 37125: res=77, exp=77
Block 37126: res=5e, exp=5e
Block 37127: res=87, exp=87
Block 37128: res=73, exp=73
Block 37129: res=76, exp=76
Block 37130: res=53, exp=53
Block 37131: res=4e, exp=4e
Block 37132: res=37, exp=37
Block 37133: res=5a, exp=5a
Block 37134: res=72, exp=72
Block 37135: res=8d, exp=8d
Block 37136: res=9a, exp=9a
Block 37137: res=ab, exp=ab
Block 37138: res=b7, exp=b7
Block 37139: res=c4, exp=c4
Block 37140: res=b0, exp=b0
Block 37141: res=ba, exp=ba
Block 37142: res=bd, exp=bd
Block 37143: res=ba, exp=ba
Block 37144: res=c0, exp=c0
Block 37145: res=c2, exp=c2
Block 37146: res=b8, exp=b8
Block 37147: res=ba, exp=ba
Block 37148: res=b4, exp=b4
Block 37149: res=ab, exp=ab
Block 37150: res=89, exp=89
Block 37151: res=7e, exp=7e
Block 37152: res=68, exp=68
Block 37153: res=67, exp=67
Block 37154: res=4f, exp=4f
Block 37155: res=79, exp=79
Block 37156: res=76, exp=76
Block 37157: res=73, exp=73
Block 37158: res=6b, exp=6b
Block 37159: res=6e, exp=6e
Block 37160: res=71, exp=71
Block 37161: res=72, exp=72
Block 37162: res=62, exp=62
Block 37163: res=cc, exp=cc
Block 37164: res=ff, exp=ff
Block 37165: res=ee, exp=ee
Block 37166: res=ff, exp=ff
Block 37167: res=ff, exp=ff
Block 37168: res=d6, exp=d6
Block 37169: res=ff, exp=ff
Block 37170: res=ff, exp=ff
Block 37171: res=ff, exp=ff
Block 37172: res=ff, exp=ff
Block 37173: res=88, exp=88
Block 37174: res=59, exp=59
Block 37175: res=6b, exp=6b
Block 37176: res=82, exp=82
Block 37177: res=8a, exp=8a
Block 37178: res=82, exp=82
Block 37179: res=c7, exp=c7
Block 37180: res=ff, exp=ff
Block 37181: res=4a, exp=4a
Block 37182: res=f2, exp=f2
Block 37183: res=f2, exp=f2
Block 37184: res=2b, exp=2b
Block 37185: res=ff, exp=ff
Block 37186: res=f7, exp=f7
Block 37187: res=96, exp=96
Block 37188: res=47, exp=47
Block 37189: res=22, exp=22
Block 37190: res=47, exp=47
Block 37191: res=22, exp=22
Block 37192: res=6b, exp=6b
Block 37193: res=39, exp=39
Block 37194: res=1c, exp=1c
Block 37195: res=71, exp=71
Block 37196: res=ff, exp=ff
Block 37197: res=e9, exp=e9
Block 37198: res=e8, exp=e8
Block 37199: res=71, exp=71
Block 37200: res=00, exp=00
Block 37201: res=ff, exp=ff
Block 37202: res=ff, exp=ff
Block 37203: res=ff, exp=ff
Block 37204: res=cb, exp=cb
Block 37205: res=ff, exp=ff
Block 37206: res=aa, exp=aa
Block 37207: res=9f, exp=9f
Block 37208: res=de, exp=de
Block 37209: res=16, exp=16
Block 37210: res=4d, exp=4d
Block 37211: res=6f, exp=6f
Block 37212: res=3d, exp=3d
Block 37213: res=3f, exp=3f
Block 37214: res=43, exp=43
Block 37215: res=42, exp=42
Block 37216: res=55, exp=55
Block 37217: res=45, exp=45
Block 37218: res=49, exp=49
Block 37219: res=ff, exp=ff
Block 37220: res=ff, exp=ff
Block 37221: res=2a, exp=2a
Block 37222: res=5e, exp=5e
Block 37223: res=ff, exp=ff
Block 37224: res=d1, exp=d1
Block 37225: res=e8, exp=e8
Block 37226: res=c8, exp=c8
Block 37227: res=ff, exp=ff
Block 37228: res=ff, exp=ff
Block 37229: res=63, exp=63
Block 37230: res=5a, exp=5a
Block 37231: res=66, exp=66
Block 37232: res=79, exp=79
Block 37233: res=89, exp=89
Block 37234: res=92, exp=92
Block 37235: res=93, exp=93
Block 37236: res=97, exp=97
Block 37237: res=95, exp=95
Block 37238: res=9b, exp=9b
Block 37239: res=98, exp=98
Block 37240: res=9a, exp=9a
Block 37241: res=a4, exp=a4
Block 37242: res=9a, exp=9a
Block 37243: res=b7, exp=b7
Block 37244: res=9f, exp=9f
Block 37245: res=ad, exp=ad
Block 37246: res=c0, exp=c0
Block 37247: res=ab, exp=ab
Block 37248: res=d4, exp=d4
Block 37249: res=cb, exp=cb
Block 37250: res=c3, exp=c3
Block 37251: res=e1, exp=e1
Block 37252: res=cd, exp=cd
Block 37253: res=c1, exp=c1
Block 37254: res=bc, exp=bc
Block 37255: res=a2, exp=a2
Block 37256: res=b8, exp=b8
Block 37257: res=d3, exp=d3
Block 37258: res=d2, exp=d2
Block 37259: res=c2, exp=c2
Block 37260: res=ba, exp=ba
Block 37261: res=a8, exp=a8
Block 37262: res=ab, exp=ab
Block 37263: res=ad, exp=ad
Block 37264: res=97, exp=97
Block 37265: res=b9, exp=b9
Block 37266: res=9a, exp=9a
Block 37267: res=9e, exp=9e
Block 37268: res=96, exp=96
Block 37269: res=c6, exp=c6
Block 37270: res=a1, exp=a1
Block 37271: res=76, exp=76
Block 37272: res=87, exp=87
Block 37273: res=c0, exp=c0
Block 37274: res=e0, exp=e0
Block 37275: res=fa, exp=fa
Block 37276: res=f6, exp=f6
Block 37277: res=f9, exp=f9
Block 37278: res=d2, exp=d2
Block 37279: res=aa, exp=aa
Block 37280: res=ba, exp=ba
Block 37281: res=cd, exp=cd
Block 37282: res=c7, exp=c7
Block 37283: res=99, exp=99
Block 37284: res=a0, exp=a0
Block 37285: res=90, exp=90
Block 37286: res=92, exp=92
Block 37287: res=9e, exp=9e
Block 37288: res=99, exp=99
Block 37289: res=7b, exp=7b
Block 37290: res=90, exp=90
Block 37291: res=86, exp=86
Block 37292: res=a3, exp=a3
Block 37293: res=8f, exp=8f
Block 37294: res=5c, exp=5c
Block 37295: res=84, exp=84
Block 37296: res=5e, exp=5e
Block 37297: res=54, exp=54
Block 37298: res=99, exp=99
Block 37299: res=dc, exp=dc
Block 37300: res=d9, exp=d9
Block 37301: res=2f, exp=2f
Block 37302: res=3b, exp=3b
Block 37303: res=fd, exp=fd
Block 37304: res=ff, exp=ff
Block 37305: res=eb, exp=eb
Block 37306: res=f6, exp=f6
Block 37307: res=98, exp=98
Block 37308: res=a1, exp=a1
Block 37309: res=68, exp=68
Block 37310: res=0c, exp=0c
Block 37311: res=cc, exp=cc
Block 37312: res=2e, exp=2e
Block 37313: res=55, exp=55
Block 37314: res=5c, exp=5c
Block 37315: res=3e, exp=3e
Block 37316: res=3d, exp=3d
Block 37317: res=32, exp=32
Block 37318: res=87, exp=87
Block 37319: res=ac, exp=ac
Block 37320: res=92, exp=92
Block 37321: res=92, exp=92
Block 37322: res=8c, exp=8c
Block 37323: res=c9, exp=c9
Block 37324: res=b4, exp=b4
Block 37325: res=b0, exp=b0
Block 37326: res=c0, exp=c0
Block 37327: res=b0, exp=b0
Block 37328: res=b4, exp=b4
Block 37329: res=9d, exp=9d
Block 37330: res=b3, exp=b3
Block 37331: res=b9, exp=b9
Block 37332: res=ae, exp=ae
Block 37333: res=ab, exp=ab
Block 37334: res=b6, exp=b6
Block 37335: res=a2, exp=a2
Block 37336: res=b3, exp=b3
Block 37337: res=a1, exp=a1
Block 37338: res=a3, exp=a3
Block 37339: res=a9, exp=a9
Block 37340: res=b1, exp=b1
Block 37341: res=ae, exp=ae
Block 37342: res=c5, exp=c5
Block 37343: res=9b, exp=9b
Block 37344: res=9e, exp=9e
Block 37345: res=96, exp=96
Block 37346: res=9e, exp=9e
Block 37347: res=94, exp=94
Block 37348: res=a0, exp=a0
Block 37349: res=8f, exp=8f
Block 37350: res=99, exp=99
Block 37351: res=a4, exp=a4
Block 37352: res=9e, exp=9e
Block 37353: res=8c, exp=8c
Block 37354: res=94, exp=94
Block 37355: res=95, exp=95
Block 37356: res=89, exp=89
Block 37357: res=a9, exp=a9
Block 37358: res=c8, exp=c8
Block 37359: res=cf, exp=cf
Block 37360: res=ce, exp=ce
Block 37361: res=d1, exp=d1
Block 37362: res=d0, exp=d0
Block 37363: res=c8, exp=c8
Block 37364: res=d2, exp=d2
Block 37365: res=c8, exp=c8
Block 37366: res=c7, exp=c7
Block 37367: res=c8, exp=c8
Block 37368: res=bd, exp=bd
Block 37369: res=c1, exp=c1
Block 37370: res=bc, exp=bc
Block 37371: res=c2, exp=c2
Block 37372: res=c5, exp=c5
Block 37373: res=c7, exp=c7
Block 37374: res=c5, exp=c5
Block 37375: res=ff, exp=ff
Block 37376: res=ff, exp=ff
Block 37377: res=77, exp=77
Block 37378: res=b4, exp=b4
Block 37379: res=63, exp=63
Block 37380: res=65, exp=65
Block 37381: res=66, exp=66
Block 37382: res=55, exp=55
Block 37383: res=69, exp=69
Block 37384: res=72, exp=72
Block 37385: res=55, exp=55
Block 37386: res=56, exp=56
Block 37387: res=5c, exp=5c
Block 37388: res=23, exp=23
Block 37389: res=6c, exp=6c
Block 37390: res=93, exp=93
Block 37391: res=a6, exp=a6
Block 37392: res=9c, exp=9c
Block 37393: res=9b, exp=9b
Block 37394: res=ae, exp=ae
Block 37395: res=b6, exp=b6
Block 37396: res=be, exp=be
Block 37397: res=b4, exp=b4
Block 37398: res=b6, exp=b6
Block 37399: res=b6, exp=b6
Block 37400: res=c7, exp=c7
Block 37401: res=b2, exp=b2
Block 37402: res=c8, exp=c8
Block 37403: res=c3, exp=c3
Block 37404: res=99, exp=99
Block 37405: res=aa, exp=aa
Block 37406: res=a6, exp=a6
Block 37407: res=a3, exp=a3
Block 37408: res=72, exp=72
Block 37409: res=48, exp=48
Block 37410: res=55, exp=55
Block 37411: res=68, exp=68
Block 37412: res=61, exp=61
Block 37413: res=64, exp=64
Block 37414: res=74, exp=74
Block 37415: res=5d, exp=5d
Block 37416: res=9d, exp=9d
Block 37417: res=ff, exp=ff
Block 37418: res=ff, exp=ff
Block 37419: res=ff, exp=ff
Block 37420: res=ff, exp=ff
Block 37421: res=e7, exp=e7
Block 37422: res=a6, exp=a6
Block 37423: res=ff, exp=ff
Block 37424: res=ff, exp=ff
Block 37425: res=ff, exp=ff
Block 37426: res=19, exp=19
Block 37427: res=97, exp=97
Block 37428: res=c9, exp=c9
Block 37429: res=94, exp=94
Block 37430: res=77, exp=77
Block 37431: res=6d, exp=6d
Block 37432: res=77, exp=77
Block 37433: res=97, exp=97
Block 37434: res=a1, exp=a1
Block 37435: res=ed, exp=ed
Block 37436: res=89, exp=89
Block 37437: res=11, exp=11
Block 37438: res=ff, exp=ff
Block 37439: res=92, exp=92
Block 37440: res=ff, exp=ff
Block 37441: res=e5, exp=e5
Block 37442: res=d7, exp=d7
Block 37443: res=a9, exp=a9
Block 37444: res=72, exp=72
Block 37445: res=6e, exp=6e
Block 37446: res=40, exp=40
Block 37447: res=29, exp=29
Block 37448: res=3b, exp=3b
Block 37449: res=3f, exp=3f
Block 37450: res=35, exp=35
Block 37451: res=79, exp=79
Block 37452: res=a4, exp=a4
Block 37453: res=e4, exp=e4
Block 37454: res=ff, exp=ff
Block 37455: res=ff, exp=ff
Block 37456: res=ff, exp=ff
Block 37457: res=8f, exp=8f
Block 37458: res=00, exp=00
Block 37459: res=21, exp=21
Block 37460: res=9f, exp=9f
Block 37461: res=ff, exp=ff
Block 37462: res=b8, exp=b8
Block 37463: res=d4, exp=d4
Block 37464: res=b2, exp=b2
Block 37465: res=37, exp=37
Block 37466: res=52, exp=52
Block 37467: res=5a, exp=5a
Block 37468: res=9b, exp=9b
Block 37469: res=39, exp=39
Block 37470: res=55, exp=55
Block 37471: res=3d, exp=3d
Block 37472: res=7c, exp=7c
Block 37473: res=4a, exp=4a
Block 37474: res=3c, exp=3c
Block 37475: res=ff, exp=ff
Block 37476: res=d6, exp=d6
Block 37477: res=70, exp=70
Block 37478: res=ff, exp=ff
Block 37479: res=ff, exp=ff
Block 37480: res=e4, exp=e4
Block 37481: res=e9, exp=e9
Block 37482: res=ee, exp=ee
Block 37483: res=ff, exp=ff
Block 37484: res=ff, exp=ff
Block 37485: res=14, exp=14
Block 37486: res=4e, exp=4e
Block 37487: res=70, exp=70
Block 37488: res=65, exp=65
Block 37489: res=95, exp=95
Block 37490: res=6e, exp=6e
Block 37491: res=8b, exp=8b
Block 37492: res=88, exp=88
Block 37493: res=93, exp=93
Block 37494: res=a3, exp=a3
Block 37495: res=8c, exp=8c
Block 37496: res=a8, exp=a8
Block 37497: res=ad, exp=ad
Block 37498: res=9a, exp=9a
Block 37499: res=a8, exp=a8
Block 37500: res=a6, exp=a6
Block 37501: res=a8, exp=a8
Block 37502: res=c0, exp=c0
Block 37503: res=c4, exp=c4
Block 37504: res=ad, exp=ad
Block 37505: res=df, exp=df
Block 37506: res=c3, exp=c3
Block 37507: res=95, exp=95
Block 37508: res=c6, exp=c6
Block 37509: res=c4, exp=c4
Block 37510: res=d2, exp=d2
Block 37511: res=d6, exp=d6
Block 37512: res=ad, exp=ad
Block 37513: res=c4, exp=c4
Block 37514: res=d2, exp=d2
Block 37515: res=c9, exp=c9
Block 37516: res=bc, exp=bc
Block 37517: res=c6, exp=c6
Block 37518: res=a2, exp=a2
Block 37519: res=aa, exp=aa
Block 37520: res=b3, exp=b3
Block 37521: res=98, exp=98
Block 37522: res=b0, exp=b0
Block 37523: res=96, exp=96
Block 37524: res=8e, exp=8e
Block 37525: res=9d, exp=9d
Block 37526: res=91, exp=91
Block 37527: res=9f, exp=9f
Block 37528: res=87, exp=87
Block 37529: res=9e, exp=9e
Block 37530: res=e3, exp=e3
Block 37531: res=ff, exp=ff
Block 37532: res=ff, exp=ff
Block 37533: res=f2, exp=f2
Block 37534: res=d7, exp=d7
Block 37535: res=ae, exp=ae
Block 37536: res=b7, exp=b7
Block 37537: res=9a, exp=9a
Block 37538: res=ae, exp=ae
Block 37539: res=b5, exp=b5
Block 37540: res=a1, exp=a1
Block 37541: res=8a, exp=8a
Block 37542: res=8b, exp=8b
Block 37543: res=95, exp=95
Block 37544: res=84, exp=84
Block 37545: res=8c, exp=8c
Block 37546: res=92, exp=92
Block 37547: res=75, exp=75
Block 37548: res=9f, exp=9f
Block 37549: res=99, exp=99
Block 37550: res=49, exp=49
Block 37551: res=63, exp=63
Block 37552: res=23, exp=23
Block 37553: res=73, exp=73
Block 37554: res=af, exp=af
Block 37555: res=98, exp=98
Block 37556: res=eb, exp=eb
Block 37557: res=09, exp=09
Block 37558: res=62, exp=62
Block 37559: res=59, exp=59
Block 37560: res=ff, exp=ff
Block 37561: res=ff, exp=ff
Block 37562: res=ff, exp=ff
Block 37563: res=f5, exp=f5
Block 37564: res=a4, exp=a4
Block 37565: res=5e, exp=5e
Block 37566: res=61, exp=61
Block 37567: res=96, exp=96
Block 37568: res=33, exp=33
Block 37569: res=60, exp=60
Block 37570: res=3e, exp=3e
Block 37571: res=49, exp=49
Block 37572: res=50, exp=50
Block 37573: res=5c, exp=5c
Block 37574: res=a3, exp=a3
Block 37575: res=c6, exp=c6
Block 37576: res=9d, exp=9d
Block 37577: res=8a, exp=8a
Block 37578: res=9c, exp=9c
Block 37579: res=b6, exp=b6
Block 37580: res=b0, exp=b0
Block 37581: res=a6, exp=a6
Block 37582: res=bb, exp=bb
Block 37583: res=ad, exp=ad
Block 37584: res=a5, exp=a5
Block 37585: res=99, exp=99
Block 37586: res=b1, exp=b1
Block 37587: res=98, exp=98
Block 37588: res=b0, exp=b0
Block 37589: res=af, exp=af
Block 37590: res=99, exp=99
Block 37591: res=ac, exp=ac
Block 37592: res=9c, exp=9c
Block 37593: res=8d, exp=8d
Block 37594: res=ab, exp=ab
Block 37595: res=b0, exp=b0
Block 37596: res=a8, exp=a8
Block 37597: res=af, exp=af
Block 37598: res=b6, exp=b6
Block 37599: res=a0, exp=a0
Block 37600: res=8d, exp=8d
Block 37601: res=93, exp=93
Block 37602: res=a2, exp=a2
Block 37603: res=a2, exp=a2
Block 37604: res=aa, exp=aa
Block 37605: res=99, exp=99
Block 37606: res=8e, exp=8e
Block 37607: res=98, exp=98
Block 37608: res=95, exp=95
Block 37609: res=82, exp=82
Block 37610: res=97, exp=97
Block 37611: res=86, exp=86
Block 37612: res=a0, exp=a0
Block 37613: res=bc, exp=bc
Block 37614: res=c9, exp=c9
Block 37615: res=d0, exp=d0
Block 37616: res=c6, exp=c6
